Item,Region,Price
Pyerite,Essence,9.630266370134786015289159943
Pyerite,Tash-Murkon,10.399534262350083644390840954
Pyerite,Sinq Laison,9.744758761746901241566978577
Pyerite,Verge Vendor,9.900828429203711461775977905
Pyerite,Solitude,8.612309523809523809523809524
Pyerite,Aridia,6.8609090909090909090909090909
Pyerite,Delve,7.0625
Pyerite,The Forge,10.020487793454818236684347995
Pyerite,The Spire,6.485
Pyerite,Deklein,8.968038888888888888888888889
Pyerite,Metropolis,9.269289884740155767989765074
Pyerite,Esoteria,4.7487375
Pyerite,Scalding Pass,2.6175
Pyerite,Tenal,8.4075
Pyerite,Black Rise,9.653438492063492063492063492
Pyerite,Impass,6.74998
Pyerite,Everyshore,9.07521492382464349376114082
Pyerite,Malpais,3.915
Pyerite,Feythabolis,5.5983333333333333333333333333
Pyerite,Wicked Creek,4.2504791666666666666666666665
Pyerite,Querious,3.94
Pyerite,Derelik,10.21141628222949936475772342
Pyerite,Genesis,9.695339463499964689339606744
Pyerite,Kor-Azor,9.425594413310497848873822177
Pyerite,Paragon Soul,1.115
Pyerite,Insmother,5.587142857142857142857142857
Pyerite,Domain,9.668485369015069413898544083
Pyerite,Cache,1.2
Pyerite,Branch,8.255439560439560439560439561
Pyerite,Outer Passage,10.5
Pyerite,Providence,8.719653784219001610305958132
Pyerite,Detorid,5.5
Pyerite,Curse,7.77785
Pyerite,Molden Heath,9.092176277089783281733746130
Pyerite,The Bleak Lands,9.059014375
Mexallon,Lonetrek,38.299190965872995524268624106
Mexallon,Tenal,31.926
Mexallon,Derelik,34.901918989547038327526132404
Mexallon,Insmother,34.535625
Mexallon,Kador,35.143809893287715868361029652
Mexallon,Deklein,38.49230934479054779806659506
Mexallon,The Bleak Lands,28.557647058823529411764705882
Mexallon,Tash-Murkon,36.815648061380252794554364238
Mexallon,Fade,18.51
Mexallon,Paragon Soul,30.06
Mexallon,Tenerifis,26.773846153846153846153846154
Mexallon,Geminate,25.13498
Mexallon,Sinq Laison,36.743987410592764031487178201
Mexallon,Oasa,27.875
Mexallon,Kor-Azor,35.513167252332219437482595377
Mexallon,Placid,35.251614201550387596899224806
Mexallon,Devoid,33.43561448222469961600396383
Mexallon,Esoteria,35.06989898989898989898989899
Mexallon,Domain,37.183240810859093366955042296
Mexallon,Heimatar,36.885859056730939138989510777
Mexallon,Stain,33.138453846153846153846153846
Mexallon,Solitude,33.321533333333333333333333333
Mexallon,Fountain,32.391256157635467980295566503
Mexallon,The Kalevala Expanse,40.833333333333333333333333333
Mexallon,Curse,31.858888888888888888888888889
Mexallon,Immensea,33.728235294117647058823529412
Mexallon,The Forge,37.946086844804938161113229943
Mexallon,Scalding Pass,16.2725
Mexallon,Khanid,36.140757318634130228333126883
Mexallon,Malpais,37.804
Mexallon,Delve,30.592821428571428571428571428
Mexallon,The Citadel,36.635606266919265098675889805
Mexallon,Metropolis,35.900536680549692208685425046
Mexallon,Essence,34.333236625344159184554388141
Mexallon,Verge Vendor,35.477076059613269794721407625
Mexallon,Tribute,27.033333333333333333333333333
Mexallon,Black Rise,33.519545454545454545454545453
Mexallon,Cache,22.0
Mexallon,Wicked Creek,39.581818181818181818181818182
Mexallon,Molden Heath,35.244955740740740740740740742
Mexallon,Branch,36.243458333333333333333333334
Mexallon,Everyshore,35.955552375361650210500481414
Mexallon,Detorid,29.4325
Mexallon,Genesis,36.959781252312245652978172401
Mexallon,Syndicate,30.850555555555555555555555556
Mexallon,Outer Passage,33.7225
Mexallon,Providence,33.14154670772238514173998045
Isogen,Molden Heath,101.28111111111111111111111111
Isogen,Kador,105.64320634920634920634920635
Isogen,Deklein,81.15892857142857142857142857
Isogen,Domain,107.16397275676961149246581588
Isogen,Immensea,92.340625
Isogen,Solitude,107.75909743589743589743589743
Isogen,Khanid,98.74226495726495726495726496
Isogen,Verge Vendor,107.57312345301757066462948815
Isogen,Querious,57.0175
Isogen,Geminate,25.188557142857142857142857143
Isogen,Wicked Creek,87.95
Isogen,Aridia,73.348564285714285714285714286
Isogen,Insmother,71.586289903846153846153846155
Isogen,Placid,92.93895792956822368587074469
Isogen,Kor-Azor,91.86977849143610013175230567
Isogen,Cobalt Edge,69.7475
Isogen,Tenal,87.702
Isogen,Period Basis,83.955
Isogen,Black Rise,103.73
Isogen,Esoteria,52.581757575757575757575757573
Isogen,Sinq Laison,108.68917952349459477277196898
Isogen,Fade,60.875
Isogen,Providence,76.83153846153846153846153846
Isogen,Oasa,22.5
Isogen,Detorid,61.55375
Isogen,Derelik,99.98672696856520385932150638
Isogen,Lonetrek,110.61738150127698775081794425
Isogen,Fountain,77.544466403162055335968379445
Isogen,Everyshore,107.21577261978577768051452262
Isogen,The Forge,102.9723723013448947611127116
Isogen,Heimatar,98.80563500495168373075349819
Isogen,Tash-Murkon,96.87086494993583116188480173
Isogen,Stain,92.58444444444444444444444444
Isogen,Metropolis,108.67584277324057269610808631
Isogen,The Citadel,110.94394444308586188742506589
Isogen,Genesis,100.47779826181382474828353676
Isogen,Curse,73.68822352941176470588235294
Isogen,Devoid,84.9045467032967032967032967
Isogen,Paragon Soul,68.693333333333333333333333335
Isogen,Malpais,97.03666666666666666666666667
Isogen,Essence,107.89362363512677798392084106
Isogen,Delve,84.14266666666666666666666667
Isogen,Branch,77.724285714285714285714285715
Nocxium,Solitude,639.58162500000000000000000002
Nocxium,Molden Heath,650.43172961988304093567251462
Nocxium,Impass,475.0025
Nocxium,Verge Vendor,593.78027876728053811387144721
Nocxium,Delve,464.30
Nocxium,Catch,351.25454545454545454545454546
Nocxium,Curse,333.49733333333333333333333333
Nocxium,Aridia,354.65
Nocxium,Kador,559.16504807692307692307692308
Nocxium,Genesis,577.859683180583319637378761
Nocxium,Syndicate,504.46153846153846153846153846
Nocxium,Placid,590.28043909200603318250377072
Nocxium,Branch,429.679
Nocxium,Vale of the Silent,127.85
Nocxium,Paragon Soul,350.94333333333333333333333333
Nocxium,Heimatar,603.34892388988818761332978188
Nocxium,Tenerifis,413.83666666666666666666666667
Nocxium,Domain,597.52818563735827428743781067
Nocxium,Everyshore,629.41887888888888888888888888
Nocxium,The Citadel,583.12731021124924623122171787
Nocxium,Khanid,569.72916666666666666666666667
Nocxium,Metropolis,634.06132734021707320176610554
Nocxium,Wicked Creek,512.7067785714285714285714286
Nocxium,Insmother,431.9889015151515151515151515
Nocxium,Fountain,384.48249122807017543859649123
Nocxium,Devoid,557.65624981237060041407867495
Nocxium,Esoteria,335.83216666666666666666666666
Nocxium,Geminate,176.5275
Nocxium,Providence,438.9780527777777777777777778
Nocxium,Tenal,252.0675
Nocxium,Sinq Laison,611.39151481749721148158359142
Nocxium,Black Rise,564.9111705882352941176470588
Nocxium,Scalding Pass,163.35571428571428571428571429
Nocxium,Derelik,611.32853473118279569892473118
Nocxium,Kor-Azor,587.13814285714285714285714285
Nocxium,Lonetrek,580.48209973388594751931588287
Nocxium,Detorid,397.15
Nocxium,Fade,353.33333333333333333333333333
Nocxium,Tash-Murkon,582.66159491471563176989533578
Nocxium,Deklein,365.83461538461538461538461538
Nocxium,The Forge,601.09339805863969565978548676
Nocxium,Essence,594.21942066251363290414204894
Nocxium,Cobalt Edge,350.86428571428571428571428571
Nocxium,Tribute,200.17
Zydrine,Derelik,609.62884490047190047190047188
Zydrine,Sinq Laison,619.859054092096525541087888
Zydrine,Syndicate,523.77
Zydrine,Feythabolis,462.4925
Zydrine,Insmother,459.17083333333333333333333335
Zydrine,Delve,590.345
Zydrine,Solitude,649.718
Zydrine,Kor-Azor,548.16250
Zydrine,Curse,388.7298489010989010989010989
Zydrine,Genesis,616.97494816834126564427992244
Zydrine,Kador,595.87830086580086580086580088
Zydrine,Wicked Creek,461.959
Zydrine,The Forge,580.643111620349885102445985
Zydrine,Everyshore,563.5215
Zydrine,Paragon Soul,425.0375
Zydrine,Period Basis,586.75333333333333333333333333
Zydrine,Devoid,596.68060303030303030303030305
Zydrine,Lonetrek,614.8730699125874125874125874
Zydrine,Fade,331.75
Zydrine,Placid,574.99418426037081499266373217
Zydrine,Providence,487.48216216216216216216216216
Zydrine,Esoteria,414.3342777777777777777777778
Zydrine,Querious,375.0
Zydrine,Fountain,469.2385
Zydrine,Domain,597.22469650678527756535660395
Zydrine,Molden Heath,604.2485238095238095238095238
Zydrine,Metropolis,625.47624318201249988800530408
Zydrine,Verge Vendor,620.74391540181159420289855073
Zydrine,Vale of the Silent,214.2
Zydrine,Tenal,377.81875
Zydrine,Essence,646.01001308603246402289464491
Zydrine,Geminate,279.56142857142857142857142857
Zydrine,Cache,360.0
Zydrine,The Citadel,618.39355909159219243252856698
Zydrine,Great Wildlands,560.6574875
Zydrine,The Bleak Lands,506.60692307692307692307692308
Zydrine,Tash-Murkon,651.9943155862629546840073156
Zydrine,Aridia,460.995
Zydrine,Khanid,636.268
Zydrine,Black Rise,528.7195409090909090909090909
Zydrine,Branch,286.005
Zydrine,Deklein,536.03631871031746031746031747
Zydrine,Detorid,369.444
Zydrine,Immensea,510.98357142857142857142857143
Zydrine,Heimatar,609.59747437816085866435143072
Megacyte,Devoid,1337.4233222222222222222222222
Megacyte,Molden Heath,1119.7090742380952380952380953
Megacyte,Derelik,1524.2980239130434782608695652
Megacyte,Aridia,783.202
Megacyte,Tenal,1093.8485714285714285714285714
Megacyte,Genesis,1460.7944807181013431013431014
Megacyte,The Forge,1380.3515540780324144791643142
Megacyte,Wicked Creek,1054.4562375
Megacyte,Kador,1404.8879568571428571428571428
Megacyte,Insmother,1117.7807692307692307692307692
Megacyte,Metropolis,1447.370197136851631827834895
Megacyte,Immensea,1266.9486666666666666666666667
Megacyte,Kor-Azor,1306.1836591478696741854636592
Megacyte,Delve,1473.945
Megacyte,Sinq Laison,1431.9406689217573248569207973
Megacyte,Malpais,1167.2133333333333333333333333
Megacyte,Paragon Soul,1050.09
Megacyte,Domain,1401.0953069760426817394683256
Megacyte,Everyshore,1432.0473865486365486365486366
Megacyte,Deklein,1398.5149861904761904761904762
Megacyte,Verge Vendor,1500.3867810760667903525046383
Megacyte,Lonetrek,1424.9976693223866790009250694
Megacyte,Black Rise,1405.6576352941176470588235294
Megacyte,The Citadel,1431.4353039101819589624467673
Megacyte,Period Basis,1093.0
Megacyte,Esoteria,954.37
Megacyte,Detorid,842.30
Megacyte,Khanid,1486.171495
Megacyte,The Spire,813.40
Megacyte,Fade,902.5
Megacyte,Tenerifis,851.0
Megacyte,The Bleak Lands,1258.6431125
Megacyte,Essence,1433.970960960601750075434286
Megacyte,Fountain,1184.8263708513708513708513709
Megacyte,Impass,1000.0
Megacyte,Providence,1241.7958081439393939393939394
Megacyte,Branch,766.50142857142857142857142857
Megacyte,Feythabolis,1160.0
Megacyte,Heimatar,1415.3194939655219266297042633
Megacyte,Curse,1358.0869454767454767454767455
Megacyte,Placid,1346.2766790697674418604651163
Megacyte,Tash-Murkon,1558.924713997113997113997114
Megacyte,Solitude,1637.206
Garbage,Heimatar,24.954677419354838709677419355
Garbage,Verge Vendor,22.092727272727272727272727273
Garbage,The Forge,17.639639285714285714285714286
Garbage,Sinq Laison,22.39881578947368421052631579
Garbage,Domain,20.0228768
Garbage,Aridia,28.34
Garbage,Metropolis,26.66579125
Garbage,The Citadel,20.9695
Spiced Wine,Lonetrek,1394.5200000000000000000000000
Spiced Wine,Domain,1501.055925
Spiced Wine,Sinq Laison,1310.7863636363636363636363636
Spiced Wine,The Forge,357.84205833333333333333333333
Spiced Wine,Kor-Azor,1577.1207692307692307692307692
Spiced Wine,Genesis,1708.58
Spiced Wine,The Citadel,1596.2305555555555555555555556
Spiced Wine,Kador,1674.73
Spiced Wine,Metropolis,400.0
Spiced Wine,Heimatar,205.005
Spiced Wine,Essence,1534.25537375
Antibiotics,Derelik,365.325
Antibiotics,The Bleak Lands,365.57428571428571428571428571
Antibiotics,Khanid,250.0
Antibiotics,Kor-Azor,338.95499285714285714285714287
Antibiotics,Metropolis,338.04063299133606931144550843
Antibiotics,Lonetrek,317.48498888888888888888888889
Antibiotics,The Forge,228.729375
Antibiotics,Domain,249.46472363636363636363636364
Antibiotics,Sinq Laison,352.21478551724137931034482758
Antibiotics,Everyshore,265.62
Antibiotics,Genesis,301.16379151785714285714285715
Antibiotics,Verge Vendor,342.88
Antibiotics,Tash-Murkon,310.16913043478260869565217391
Antibiotics,Heimatar,292.71972321428571428571428572
Antibiotics,Devoid,356.99
Enriched Uranium,Lonetrek,7179.6783333333333333333333332
Enriched Uranium,Domain,7731.4816556549238201412114453
Enriched Uranium,Molden Heath,7859.245
Enriched Uranium,Derelik,5145.09375
Enriched Uranium,Detorid,5379.14
Enriched Uranium,Khanid,4743.855
Enriched Uranium,Stain,6550.6841666666666666666666665
Enriched Uranium,Devoid,7705.2409523809523809523809523
Enriched Uranium,Providence,6162.9275
Enriched Uranium,Solitude,7451.902645
Enriched Uranium,Deklein,6003.0132017857142857142857143
Enriched Uranium,Verge Vendor,4969.406863636363636363636364
Enriched Uranium,The Forge,7296.3953271640720062414827281
Enriched Uranium,Everyshore,7573.0483333333333333333333335
Enriched Uranium,Impass,5000.0
Enriched Uranium,Outer Passage,8500.0
Enriched Uranium,Tash-Murkon,6183.2933333333333333333333333
Enriched Uranium,Metropolis,6800.0976511437908496732026143
Enriched Uranium,Tenerifis,3800.045
Enriched Uranium,Syndicate,5353.67
Enriched Uranium,Sinq Laison,5950.1563346946912736386420597
Enriched Uranium,Period Basis,778.88
Enriched Uranium,Wicked Creek,5354.802857142857142857142857
Enriched Uranium,Heimatar,6014.5388002754820936639118458
Enriched Uranium,Genesis,7034.01
Enriched Uranium,The Citadel,6646.204705882352941176470588
Enriched Uranium,Essence,5550.0983333333333333333333333
Frozen Plant Seeds,Metropolis,0.6425
Frozen Plant Seeds,Sinq Laison,25.72
Frozen Plant Seeds,Lonetrek,1.11
Frozen Plant Seeds,The Citadel,93.15
Frozen Plant Seeds,Kor-Azor,93.01285714285714285714285714
Frozen Plant Seeds,Genesis,67.41
Frozen Plant Seeds,Verge Vendor,17.2
Frozen Plant Seeds,Domain,79.868
Frozen Plant Seeds,The Forge,37.03
Frozen Plant Seeds,Essence,1.73
Frozen Plant Seeds,Heimatar,2.4033333333333333333333333332
Carbonized Lead S,Lonetrek,0.9733333333333333333333333333
Carbonized Lead S,Derelik,0.01
Carbonized Lead S,Heimatar,4.206311553030303030303030303
Carbonized Lead S,Metropolis,3.3966666666666666666666666666
Carbonized Lead S,The Forge,3.4799809523809523809523809523
Carbonized Lead S,Placid,1.0
Carbonized Lead S,Domain,1.4257142857142857142857142857
Carbonized Lead S,Fountain,10.0
Carbonized Lead S,Genesis,1.4
Carbonized Lead S,Everyshore,5.25
Carbonized Lead S,Sinq Laison,2.029975
Carbonized Lead S,Essence,2.03495
Carbonized Lead S,The Citadel,2.6525
Nuclear S,Heimatar,5.0767460317460317460317460318
Nuclear S,Essence,3.2066333333333333333333333333
Nuclear S,Everyshore,2.03495
Nuclear S,The Forge,5.264375
Nuclear S,Sinq Laison,1.9285551020408163265306122449
Nuclear S,Metropolis,4.2981575757575757575757575757
Nuclear S,Lonetrek,3.6975
Nuclear S,Placid,1.0
Nuclear S,Domain,3.2828061224489795918367346939
Nuclear S,Genesis,2.9
Nuclear S,Verge Vendor,1.4266666666666666666666666667
Nuclear S,Derelik,0.03
Proton S,Derelik,0.03
Proton S,Tash-Murkon,2.745
Proton S,The Forge,4.3614071428571428571428571428
Proton S,Heimatar,3.2590561728395061728395061727
Proton S,Lonetrek,2.38
Proton S,Molden Heath,1.5675
Proton S,Metropolis,4.55
Proton S,Domain,1.105984
Proton S,Everyshore,1.56
Proton S,Placid,1.005
Proton S,Sinq Laison,1.81
Proton S,Genesis,4.2566
Proton S,Essence,3.425
Depleted Uranium S,Metropolis,3.6432833333333333333333333333
Depleted Uranium S,Heimatar,6.8190031746031746031746031746
Depleted Uranium S,Lonetrek,0.9725
Depleted Uranium S,Tash-Murkon,2.0
Depleted Uranium S,Derelik,0.03
Depleted Uranium S,The Forge,6.882
Depleted Uranium S,Domain,4.676963068181818181818181818
Depleted Uranium S,Essence,22.729125
Depleted Uranium S,Sinq Laison,3.07
Depleted Uranium S,Placid,2.3333333333333333333333333333
Depleted Uranium S,Genesis,1.01
Depleted Uranium S,Molden Heath,5.87
Titanium Sabot S,Domain,4.475904761904761904761904762
Titanium Sabot S,Lonetrek,2.482
Titanium Sabot S,Genesis,6.255
Titanium Sabot S,Placid,1.005
Titanium Sabot S,Sinq Laison,2.797
Titanium Sabot S,Essence,7.742222222222222222222222222
Titanium Sabot S,Heimatar,8.641666666666666666666666666
Titanium Sabot S,Derelik,0.03
Titanium Sabot S,Metropolis,5.8033333333333333333333333333
Titanium Sabot S,The Forge,6.3848214285714285714285714285
Fusion S,Molden Heath,5.5
Fusion S,Metropolis,12.491678733766233766233766234
Fusion S,Tash-Murkon,1.8366666666666666666666666667
Fusion S,Genesis,1.8
Fusion S,Sinq Laison,6.32
Fusion S,Placid,1.0
Fusion S,Everyshore,2.1
Fusion S,The Forge,19.387143434343434343434343434
Fusion S,Derelik,5.1958333333333333333333333335
Fusion S,Lonetrek,2.7422111111111111111111111111
Fusion S,Essence,2.965
Fusion S,Fountain,15.0
Fusion S,Verge Vendor,5.525
Fusion S,Heimatar,9.781288948051948051948051948
Fusion S,Domain,5.984
Phased Plasma S,Sinq Laison,9.8075
Phased Plasma S,Metropolis,10.033546536796536796536796537
Phased Plasma S,Genesis,3.9
Phased Plasma S,Domain,10.94
Phased Plasma S,Heimatar,10.144961905525030525030525031
Phased Plasma S,Essence,5.3833333333333333333333333333
Phased Plasma S,Lonetrek,1.34
Phased Plasma S,Everyshore,27.0
Phased Plasma S,The Citadel,3.0466333333333333333333333333
Phased Plasma S,The Forge,19.354679191919191919191919192
Phased Plasma S,Placid,8.0
Phased Plasma S,Derelik,0.03
EMP S,The Citadel,13.70
EMP S,The Forge,18.582352066870166870166870167
EMP S,Placid,2.9955555555555555555555555557
EMP S,Derelik,0.035
EMP S,Domain,14.949014705882352941176470588
EMP S,Everyshore,1.85
EMP S,Branch,3.99
EMP S,Deklein,1.11
EMP S,Heimatar,15.929628774046168174872288096
EMP S,Fountain,10.0
EMP S,Genesis,4.0
EMP S,Sinq Laison,14.689593253968253968253968254
EMP S,Essence,4.4933333333333333333333333332
EMP S,Lonetrek,5.36
EMP S,Molden Heath,10.0
EMP S,Metropolis,13.723960863697705802968960864
EMP S,Verge Vendor,0.5
EMP S,Tash-Murkon,2.6449875
Carbonized Lead M,Metropolis,7.4433333333333333333333333335
Carbonized Lead M,The Forge,9.191954861111111111111111111
Carbonized Lead M,Domain,5.17749375
Carbonized Lead M,Genesis,5.04
Carbonized Lead M,Lonetrek,0.535
Carbonized Lead M,Tash-Murkon,2.00495
Carbonized Lead M,Sinq Laison,5.0
Carbonized Lead M,Heimatar,7.04
Carbonized Lead M,Placid,1.0
Carbonized Lead M,Everyshore,5.0
Carbonized Lead M,Essence,1.015
Nuclear M,Verge Vendor,12.536666666666666666666666667
Nuclear M,Sinq Laison,11.526666666666666666666666667
Nuclear M,The Forge,16.112823529411764705882352942
Nuclear M,Heimatar,12.398571428571428571428571429
Nuclear M,Metropolis,11.555
Nuclear M,Genesis,3.735
Nuclear M,Domain,9.94625
Proton M,Heimatar,12.538333333333333333333333333
Proton M,Essence,4.63798
Proton M,Metropolis,20.58799
Proton M,Domain,2.8987375
Proton M,Lonetrek,0.56495
Proton M,Sinq Laison,6.5466666666666666666666666667
Proton M,Genesis,3.9
Proton M,The Forge,19.433883611111111111111111111
Depleted Uranium M,Placid,1.0
Depleted Uranium M,Derelik,2.27
Depleted Uranium M,Lonetrek,7.10
Depleted Uranium M,Domain,18.10625
Depleted Uranium M,Metropolis,17.816
Depleted Uranium M,The Forge,33.59395757020757020757020757
Depleted Uranium M,Genesis,19.015
Depleted Uranium M,Sinq Laison,17.91098
Depleted Uranium M,Essence,3.98
Depleted Uranium M,Heimatar,20.308125
Titanium Sabot M,Metropolis,24.246363636363636363636363635
Titanium Sabot M,Genesis,7.6
Titanium Sabot M,Placid,5.5
Titanium Sabot M,Essence,7.3833333333333333333333333333
Titanium Sabot M,Derelik,0.01
Titanium Sabot M,Black Rise,3.11
Titanium Sabot M,Domain,13.895
Titanium Sabot M,The Forge,35.962217777777777777777777778
Titanium Sabot M,Lonetrek,10.466666666666666666666666667
Titanium Sabot M,Sinq Laison,19.976666666666666666666666667
Titanium Sabot M,Heimatar,25.0592435
Titanium Sabot M,Verge Vendor,12.20
Fusion M,Sinq Laison,32.63
Fusion M,Derelik,2.07
Fusion M,Metropolis,27.701666666666666666666666668
Fusion M,Heimatar,25.03159595959595959595959596
Fusion M,Genesis,7.87
Fusion M,The Forge,29.435872645502645502645502646
Fusion M,Lonetrek,8.505
Fusion M,The Citadel,22.622
Fusion M,Curse,0.56
Fusion M,Placid,1.0
Fusion M,Essence,5.52
